FID,id,fromnode,tonode,leftpolygo,rightpolyg,shape_leng,shape_le_1,the_geom
hti_boundaries_sections_communales_adm3_cnigs_line.1509,1787,1233,1237,504,484,0.04147433,0.04147433,"MULTILINESTRING ((-72.41747212099995 19.46487756500005, -72.4164876179999 19.463319437000052, -72.41516042499995 19.462966373000086, -72.4119391669999 19.462577226000064, -72.4069031759999 19.46196344100008, -72.40418944699991 19.46199680600006, -72.4021577449999 19.46164258400006, -72.39921870499995 19.462666004000084, -72.39598203799994 19.465039578000074, -72.39298808899991 19.467109532000052, -72.39082572899991 19.46718673500004, -72.38896086599993 19.467114723000066, -72.38713195899993 19.466582601000084, -72.3845873539999 19.467340524000065, -72.3827587589999 19.46856927300007, -72.38165218599994 19.469889694000074, -72.3797998469999 19.470224115000065))"
hti_boundaries_sections_communales_adm3_cnigs_line.1510,1788,1237,1242,516,484,0.02768757,0.02768757,"MULTILINESTRING ((-72.3797998469999 19.470224115000065, -72.37818117299992 19.469053958000075, -72.37774449999995 19.467196452000053, -72.37631886299994 19.464683549000085, -72.37514372999993 19.46316761500009, -72.37309931399994 19.46360752700008, -72.37171390499992 19.467461229000037, -72.3702136519999 19.470166428000084, -72.36835464899991 19.472676809000063, -72.36584425599995 19.474843658000054, -72.36346619999995 19.47706646900008))"
hti_boundaries_sections_communales_adm3_cnigs_line.1512,1790,1240,1239,488,485,0.00000931,0.00000931,"MULTILINESTRING ((-72.24954506499995 19.47699700900006, -72.2495507889999 19.47698966300004))"
hti_boundaries_sections_communales_adm3_cnigs_line.1513,1791,1239,1198,488,485,0.09270606,0.09270606,"MULTILINESTRING ((-72.2495507889999 19.47698966300004, -72.25366116799995 19.471714193000082, -72.2545667199999 19.467691930000058, -72.25475298899994 19.46341493200009, -72.25554279799991 19.462867028000062, -72.2563093519999 19.462571712000056, -72.25677439099991 19.461932282000078, -72.2567770309999 19.46192865100005, -72.25643705999994 19.46120114100006, -72.2564478459999 19.46056027800006, -72.25666352499991 19.459624527000074, -72.25695319599993 19.45881627700004, -72.25667544799995 19.458351591000053, -72.25704587399991 19.45783343700009, -72.25668144199994 19.456861821000075, -72.25707518399992 19.456091255000047, -72.25661306199993 19.455271715000038, -72.2555568759999 19.454677797000045, -72.25513381299993 19.454933271000073, -72.2542942149999 19.455046933000062, -72.25366793699993 19.454929116000073, -72.25318850799994 19.45456969600008, -72.25249310999993 19.454035485000077, -72.25196028899995 19.453458509000086, -72.2517956129999 19.45249894300008, -72.25207367399992 19.451248100000043, -72.25192669799992 19.45037004800008, -72.25134610499993 19.449801465000064, -72.25142641699995 19.448990051000067, -72.25160426699995 19.448035678000053, -72.25113330699992 19.447179795000068, -72.2511611189999 19.44665654700009, -72.25083859199992 19.446028595000087, -72.25014318699994 19.444365702000084, -72.24973892199995 19.444070697000086, -72.24847401799991 19.44344650000005, -72.24792100999991 19.443501298000058, -72.24744040699994 19.443214158000046, -72.24748930499993 19.443102364000083, -72.2476483339999 19.44273878200005, -72.24733649699994 19.44252791000008, -72.2472248599999 19.442452418000073, -72.24675430799994 19.44260383200009, -72.24628694599994 19.44275421900005, -72.24580002899995 19.442846123000038, -72.24558842099992 19.44240951200004, -72.24552069599991 19.44235021500009, -72.24514763799993 19.442023582000047, -72.24404422599991 19.44197973300004, -72.24332168699993 19.44193264000006, -72.2428322159999 19.441609156000084, -72.24230099199991 19.44094191100004, -72.2417990539999 19.440789842000072, -72.24061226099991 19.44061832400007, -72.23942890799992 19.44023913400008, -72.23843683299992 19.439808688000085, -72.23761060699991 19.439136939000036, -72.23713001999994 19.438289911000084, -72.23689790299994 19.437383477000083, -72.23592881499991 19.43671866300008, -72.23520132199991 19.436400561000085, -72.23429152099993 19.436170037000068, -72.2337252129999 19.43589049600007, -72.23307621099991 19.43543817500006, -72.23247666999993 19.43486925400009, -72.23180814999995 19.434443714000054, -72.23093359099994 19.434385229000043, -72.23043589999992 19.434549145000062, -72.22986944699994 19.434838481000043, -72.22925077499991 19.434838058000082, -72.22856832799994 19.434674080000036, -72.22795058699995 19.434059733000083, -72.22693723299994 19.433204540000077, -72.22655555799992 19.43270212400006, -72.22671069899991 19.431973119000077, -72.2273705639999 19.43122474800009, -72.22809626799994 19.43052260500008, -72.2289799159999 19.43060832200007, -72.22974144599993 19.43004203600009, -72.23000062199992 19.429350814000088, -72.22982268299995 19.428616718000058, -72.2300431889999 19.427401150000037, -72.22988232599994 19.426224896000065, -72.22931804799993 19.42582811300008, -72.2285841879999 19.42532926000007, -72.22780285999994 19.424820742000065, -72.22686075699994 19.424255602000073, -72.22652052299992 19.423555134000082, -72.2267020619999 19.422953001000053, -72.2264744499999 19.422344614000053, -72.22591976799993 19.42194788000006, -72.22478612899994 19.421451930000046, -72.22433787499995 19.420948494000072, -72.22373084199995 19.42027111300007, -72.2232248649999 19.419802900000036, -72.22292101799991 19.419202281000082, -72.22342234799993 19.418821696000066, -72.22413530499995 19.417749168000057, -72.22411090399993 19.41694520100009, -72.2234472319999 19.416239782000048, -72.22300293599994 19.415594110000086, -72.22300144899992 19.41559194900009))"
hti_boundaries_sections_communales_adm3_cnigs_line.1514,1792,1234,1243,494,485,0.05482737,0.05482737,"MULTILINESTRING ((-72.29701873099992 19.465766090000045, -72.2941050469999 19.46695059800004, -72.29069419699994 19.467685091000078, -72.28818778499993 19.467846277000092, -72.28210418399993 19.46730363000006, -72.2756390859999 19.46395592400006, -72.27332844299991 19.467785683000045, -72.27338868599992 19.469303549000074, -72.27320844699994 19.469833539000092, -72.27245190399992 19.470102085000065, -72.27157159399991 19.470368673000053, -72.27066430399992 19.47054466700007, -72.26888448699992 19.470517835000066, -72.26608919999995 19.470872950000057, -72.26539766099995 19.47067284600007, -72.26524156699992 19.471465072000058, -72.26421241699995 19.472090647000073, -72.26405204799994 19.472566762000042, -72.26333020999994 19.473034392000045, -72.2629229129999 19.47347969100008, -72.26280228899992 19.47442591400005, -72.26180031399991 19.47513312800004, -72.26073154599993 19.47584835300006, -72.25954758499995 19.476056118000088, -72.25875786799992 19.476026109000088, -72.25822989799991 19.475720125000066, -72.25609948499994 19.475597578000077, -72.25289624399994 19.476424829000052, -72.25073221299994 19.477168503000087))"
hti_boundaries_sections_communales_adm3_cnigs_line.1515,1793,1243,1240,501,485,0.00119947,0.00119947,"MULTILINESTRING ((-72.25073221299994 19.477168503000087, -72.24954506499995 19.47699700900006))"
hti_boundaries_sections_communales_adm3_cnigs_line.1517,1795,1246,1231,494,486,0.02542638,0.02542638,"MULTILINESTRING ((-72.32070917199991 19.484556359000067, -72.32083006499994 19.484159383000076, -72.3210513649999 19.483432699000048, -72.3213522229999 19.481929267000055, -72.32186796999991 19.481250618000047, -72.32245673299991 19.48018485700004, -72.32246964799992 19.47939946400004, -72.32268618499995 19.478391299000066, -72.32225482799993 19.47683189500009, -72.32313111999991 19.47738660100009, -72.3235071869999 19.47651629900008, -72.3237214859999 19.475643604000084, -72.3239686579999 19.475087452000082, -72.32458135299993 19.474301892000085, -72.32539135299993 19.47367271300004, -72.3256925419999 19.473306937000075, -72.32655480299991 19.47123382700005, -72.32718920799994 19.470286077000083, -72.32750170899993 19.46922524300004, -72.32772357199991 19.467305169000042, -72.32787707099993 19.466657350000048, -72.32848741499993 19.46600715200009, -72.32902273899992 19.465292650000038, -72.32884706499993 19.46439613800004, -72.32879445999993 19.46295968900006))"
hti_boundaries_sections_communales_adm3_cnigs_line.1518,1796,1241,1249,516,486,0.02178802,0.02178802,"MULTILINESTRING ((-72.35752632899994 19.476997933000064, -72.35853202699991 19.479559002000087, -72.35852884099995 19.48093145900009, -72.3579591749999 19.483180558000072, -72.3546222249999 19.483456913000055, -72.35414979899991 19.48499412600006, -72.35461555299992 19.48855861600009, -72.35337650399993 19.489804664000076, -72.35228134699992 19.489815726000074, -72.34994211299994 19.489041025000063, -72.34882477399992 19.48807656100007))"
hti_boundaries_sections_communales_adm3_cnigs_line.1519,1797,1169,1232,495,487,0.09193566,0.09193566,"MULTILINESTRING ((-72.12736548799995 19.38468001800004, -72.12723174199994 19.387964287000045, -72.12743669199995 19.38929470000005, -72.12935679299994 19.39048062100005, -72.1311769539999 19.39194495000004, -72.13202777099991 19.392798032000087, -72.1324078589999 19.394997939000064, -72.13265706599992 19.39543523800006, -72.13384759899992 19.397539615000085, -72.13377823699994 19.40040960200008, -72.13367738499994 19.403992282000047, -72.13389369799995 19.40576526400008, -72.13160525399991 19.410378799000057, -72.13205181299992 19.414755608000064, -72.13308335699992 19.41778740500007, -72.13418721699992 19.42158777900005, -72.13551357699993 19.423549883000078, -72.1372434729999 19.42692667500006, -72.13881213299993 19.42973223900009, -72.1397871129999 19.42948575300005, -72.14101872999993 19.430344821000062, -72.14303297599992 19.43162249800008, -72.14477259099993 19.437175351000064, -72.14917828999995 19.44212013100008, -72.15111942199991 19.445960699000068, -72.1549405099999 19.45334286900004, -72.15798273199994 19.458464681000066, -72.15973667799994 19.464324597000086))"
hti_boundaries_sections_communales_adm3_cnigs_line.1520,1798,1232,1253,493,487,0.04109309,0.04109309,"MULTILINESTRING ((-72.15973667799994 19.464324597000086, -72.15390719399994 19.47000238800007, -72.15149155599994 19.47368410000007, -72.14975082299992 19.476329216000067, -72.1475190939999 19.47819904100004, -72.1432190829999 19.479124337000087, -72.14238800599992 19.482000353000046, -72.13985694699994 19.483016752000083, -72.1367628509999 19.48518880800009, -72.13385370599991 19.48712904100006, -72.13165887499991 19.489586027000087, -72.13108641299993 19.49127429200007))"
hti_boundaries_sections_communales_adm3_cnigs_line.1521,1799,1253,1222,496,487,0.05860112,0.05860112,"MULTILINESTRING ((-72.13108641299993 19.49127429200007, -72.12992613499995 19.49121075700009, -72.12870520099995 19.490803156000084, -72.12781966299991 19.49027450300008, -72.12738627199991 19.490014881000036, -72.1269855139999 19.489529934000075, -72.12635271199991 19.489240065000047, -72.12589004299991 19.489025017000074, -72.12511998799994 19.48842597500004, -72.12521748899991 19.48775938600005, -72.12527620799995 19.487128376000044, -72.12493140099991 19.486707592000073, -72.1237468139999 19.48532550300007, -72.1234074379999 19.48459781200006, -72.12322286599994 19.483728159000066, -72.12264051799991 19.48274386500009, -72.12191487199993 19.48232604800006, -72.12140610699993 19.482029021000073, -72.12072443499994 19.481277830000067, -72.12039760399995 19.48092051000009, -72.11999441199993 19.48057109100006, -72.11960846199992 19.479788496000083, -72.11923943099993 19.479123514000037, -72.11893894399992 19.47835139500006, -72.11844041799992 19.477476743000068, -72.11780761099993 19.476654112000062, -72.11700118199991 19.475964110000064, -72.11675432399994 19.475391425000055, -72.11631558599993 19.474364182000045, -72.1160324299999 19.47369162700005, -72.11549723299993 19.472735149000073, -72.11480974299991 19.471243504000086, -72.11439846899992 19.47027997200007, -72.1139036479999 19.469730412000047, -72.11314498299993 19.46903213300004, -72.11290444199994 19.468640074000064, -72.11275390999992 19.468005736000066, -72.11285135799994 19.467339156000037, -72.11340007799993 19.46645410900004, -72.11337049499991 19.46597514800004, -72.11317009299995 19.46546638600006, -72.11260650899993 19.465042097000037, -72.11178346199995 19.464758093000057, -72.11078632399995 19.464624848000085, -72.10996008299992 19.46452131300009, -72.10878351699995 19.46431298200008, -72.1080543029999 19.46410276100005, -72.10759397399994 19.46376134500008, -72.1073674349999 19.463116676000084, -72.10733237799991 19.462411970000062, -72.10735100499994 19.461897583000052, -72.10714229199993 19.460783828000046, -72.10664535899991 19.46036058900006, -72.10581229599995 19.460103480000043, -72.1048945899999 19.459790947000045, -72.10398526099993 19.459541639000065, -72.10299466099991 19.459047315000078, -72.1023070679999 19.45863907000006, -72.10168029099992 19.45802418900007, -72.10119044299995 19.457203803000084, -72.10069504099994 19.456157578000045, -72.10049637199995 19.455558572000086, -72.10032482399993 19.45503221000007, -72.09984735299992 19.45351681200009, -72.0996497349999 19.452854637000087, -72.09948776499994 19.452328338000086, -72.09922345199993 19.451674122000043, -72.09897483999993 19.45120068300008, -72.09827793699992 19.45025061000007, -72.09795474799995 19.449694650000083))"
hti_boundaries_sections_communales_adm3_cnigs_line.1522,1800,1252,1224,495,488,0.05144135,0.05144135,"MULTILINESTRING ((-72.2091199539999 19.491059286000052, -72.20912877899991 19.490544795000062, -72.20965016999992 19.48956862600005, -72.20990615099993 19.48907600000007, -72.20986263099991 19.488280775000078, -72.20888983899994 19.487823362000086, -72.20838850299992 19.487635089000037, -72.20752836999992 19.487269677000086, -72.20735512599992 19.486824592000062, -72.20717300699994 19.486343263000037, -72.2065335609999 19.48588195600007, -72.20567045299993 19.485137267000084, -72.2045376769999 19.484018307000042, -72.20399069599995 19.483161145000054, -72.20348143599995 19.482882379000046, -72.2027800699999 19.482700029000057, -72.20163603799995 19.482790668000064, -72.20127528699993 19.482180106000044, -72.20216957299994 19.481661252000038, -72.2025704909999 19.481044500000053, -72.20186413699992 19.480600200000083, -72.20245552999995 19.479977275000067, -72.2035275209999 19.47964169800008, -72.2044361639999 19.478843217000076, -72.20480431599992 19.478469680000046, -72.20476636399991 19.477909243000056, -72.2043014539999 19.477261061000036, -72.2041577249999 19.476762269000062, -72.20338428699995 19.476344020000056, -72.2036720829999 19.47566223800004, -72.20415848999994 19.475606561000063, -72.2041400729999 19.475019434000046, -72.20357517399992 19.474649542000066, -72.2028241129999 19.47459280600009, -72.20229767099994 19.47309486800009, -72.20204022799993 19.472567238000067, -72.2010191839999 19.471603449000042, -72.2007128699999 19.471147278000046, -72.20070198799993 19.47011776900007, -72.20064292399991 19.469123713000045, -72.20071672599994 19.468149765000078, -72.20102032699992 19.467657795000036, -72.20192293799994 19.46720225100006, -72.20214099099991 19.466700020000076, -72.20250364999993 19.46609170000005, -72.20292165199993 19.46558352900007, -72.20320864999991 19.464946867000037, -72.20199676099992 19.464566983000054, -72.20122900299992 19.46437458400004, -72.20112753599994 19.463632627000038, -72.20190861599991 19.463048825000044, -72.20225921199994 19.462584749000087, -72.20203891299991 19.46211176500009, -72.20252363899993 19.46104486300004, -72.2026269129999 19.46001720600009, -72.2024499389999 19.459237975000065, -72.2025670129999 19.458517446000087, -72.20316992499994 19.457217575000072, -72.20390524099992 19.45541414300004, -72.20402601799992 19.45447702200005, -72.20386516899993 19.45386955400005))"
